Name,Year,Author,User Rating,Reviews,Price ($),Genre
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2014.0,Marie KondÅ,3.8,68282.0,32.0,Fiction
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2015.0,Marie KondÅ,4.6,68148.0,15.0,Fiction
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2016.0,Marie KondÅ,4.4,94426.0,31.0,Fiction
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2017.0,Marie KondÅ,4.55,112248.0,27.5,Fiction
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2018.0,Marie KondÅ,4.5,72883.0,33.5,Fiction
The Life-Changing Magic Of Tidying Up: The Japanese Art Of Decluttering And Organizing,2019.0,Marie KondÅ,4.25,82454.0,16.5,Fiction
The Litigators,2010.0,John Grisham,3.8,59037.0,26.0,Fiction
The Litigators,2011.0,John Grisham,4.6,37566.0,22.0,Fiction
The Litigators,2012.0,John Grisham,4.3,24967.0,40.0,Fiction
The Litigators,2013.0,John Grisham,4.15,43729.0,35.5,Fiction
The Litigators,2014.0,John Grisham,4.3,98559.0,40.0,Fiction
The Litigators,2015.0,John Grisham,4.05,131585.0,29.5,Fiction
The Litigators,2016.0,John Grisham,4.7,2793.0,49.0,Fiction
The Litigators,2017.0,John Grisham,3.85,8048.0,23.5,Fiction
The Litigators,2018.0,John Grisham,3.6,24555.0,24.0,Fiction
The Litigators,2019.0,John Grisham,4.5,22057.0,22.0,Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2009.0,Rick Riordan,4.3,40348.0,24.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2010.0,Rick Riordan,4.65,71369.0,14.5,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2011.0,Rick Riordan,4.5,130823.0,39.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2012.0,Rick Riordan,3.9,40144.0,34.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2013.0,Rick Riordan,3.8,43363.0,41.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2014.0,Rick Riordan,4.4,0.0,12.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2015.0,Rick Riordan,4.6,32798.0,9.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2016.0,Rick Riordan,4.3,13450.0,23.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2017.0,Rick Riordan,4.9,37827.0,44.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2018.0,Rick Riordan,4.25,46005.0,37.0,Non Fiction
"The Lost Hero (Heroes Of Olympus, Book 1)",2019.0,Rick Riordan,4.6,67254.0,27.0,Non Fiction
The Lost Symbol,2009.0,Dan Brown,4.2,177833.0,26.0,Non Fiction
The Lost Symbol,2010.0,Dan Brown,4.6,30962.0,39.0,Non Fiction
The Lost Symbol,2011.0,Dan Brown,4.45,148536.0,28.0,Non Fiction
The Lost Symbol,2012.0,Dan Brown,4.55,62426.0,16.5,Non Fiction
The Lost Symbol,2013.0,Dan Brown,4.0,22868.0,43.0,Non Fiction
The Lost Symbol,2014.0,Dan Brown,4.6,46859.0,26.0,Non Fiction
The Lost Symbol,2015.0,Dan Brown,3.9,147870.0,22.0,Non Fiction
The Lost Symbol,2016.0,Dan Brown,4.1,54606.0,12.5,Non Fiction
The Lost Symbol,2017.0,Dan Brown,4.35,80874.0,26.5,Non Fiction
The Lost Symbol,2018.0,Dan Brown,4.6,92111.0,24.5,Non Fiction
The Lost Symbol,2019.0,Dan Brown,4.0,51698.0,42.5,Non Fiction
The Love Dare,2009.0,Stephen Kendrick,4.5,60496.0,24.0,Non Fiction
The Love Dare,2010.0,Stephen Kendrick,4.9,36850.0,49.0,Non Fiction
The Love Dare,2011.0,Stephen Kendrick,4.3,143039.0,43.0,Non Fiction
The Love Dare,2012.0,Stephen Kendrick,4.0,67330.0,34.0,Non Fiction
The Love Dare,2013.0,Stephen Kendrick,4.0,103744.0,31.0,Non Fiction
The Love Dare,2014.0,Stephen Kendrick,4.15,32058.0,23.5,Non Fiction
The Love Dare,2015.0,Stephen Kendrick,4.3,181818.0,29.0,Non Fiction
The Love Dare,2016.0,Stephen Kendrick,4.65,27524.0,31.0,Non Fiction
The Love Dare,2018.0,Stephen Kendrick,4.3,81752.0,26.0,Non Fiction
The Love Dare,2019.0,Stephen Kendrick,4.0,52883.0,33.0,Non Fiction
The Magnolia Story,2009.0,Chip Gaines,4.6,19911.0,35.0,Fiction
The Magnolia Story,2010.0,Chip Gaines,3.9,116429.0,20.0,Fiction
The Magnolia Story,2011.0,Chip Gaines,4.2,66651.0,26.0,Fiction
The Magnolia Story,2012.0,Chip Gaines,4.55,22013.0,19.0,Fiction
The Magnolia Story,2013.0,Chip Gaines,4.45,86010.0,26.0,Fiction
The Magnolia Story,2014.0,Chip Gaines,4.55,48863.0,33.0,Fiction
The Magnolia Story,2015.0,Chip Gaines,4.0,4904.0,24.0,Fiction
The Magnolia Story,2016.0,Chip Gaines,4.6,116427.0,21.0,Fiction
The Magnolia Story,2017.0,Chip Gaines,4.3,99860.0,40.0,Fiction
The Magnolia Story,2018.0,Chip Gaines,4.3,56497.0,28.0,Fiction
The Magnolia Story,2019.0,Chip Gaines,4.05,44652.0,24.5,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2009.0,Rick Riordan,4.1,137862.0,33.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2010.0,Rick Riordan,3.6,48475.0,13.5,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2011.0,Rick Riordan,4.05,89299.0,18.5,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2012.0,Rick Riordan,4.8,6247.0,10.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2014.0,Rick Riordan,4.3,12370.0,45.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2015.0,Rick Riordan,4.2,104239.0,32.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2016.0,Rick Riordan,4.5,55252.0,31.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2017.0,Rick Riordan,4.15,71386.0,25.5,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2018.0,Rick Riordan,4.4,44250.0,8.0,Fiction
"The Mark Of Athena (Heroes Of Olympus, Book 3)",2019.0,Rick Riordan,4.05,157687.0,26.0,Fiction
The Martian,2009.0,Andy Weir,4.4,31673.0,14.0,Fiction
The Martian,2010.0,Andy Weir,4.3,28043.0,21.5,Fiction
The Martian,2011.0,Andy Weir,4.25,197397.0,18.5,Fiction
The Martian,2012.0,Andy Weir,4.0,107490.0,26.0,Fiction
The Martian,2013.0,Andy Weir,3.6,49321.0,32.0,Fiction
The Martian,2014.0,Andy Weir,4.05,93485.0,19.0,Fiction
The Martian,2015.0,Andy Weir,4.7,115433.0,9.0,Fiction
The Martian,2016.0,Andy Weir,4.6,161348.0,32.5,Fiction
The Martian,2017.0,Andy Weir,3.6,80884.0,41.0,Fiction
The Martian,2018.0,Andy Weir,4.9,16864.0,21.0,Fiction
The Martian,2019.0,Andy Weir,4.7,16789.0,17.0,Fiction
The Maze Runner (Book 1),2009.0,Jordan B. Peterson,4.0,55063.0,45.5,Fiction
The Maze Runner (Book 1),2010.0,Jordan B. Peterson,4.2,27863.0,20.5,Fiction
The Maze Runner (Book 1),2011.0,Jordan B. Peterson,4.35,64458.0,20.0,Fiction
The Maze Runner (Book 1),2012.0,Jordan B. Peterson,4.8,29425.0,13.0,Fiction
The Maze Runner (Book 1),2013.0,Jordan B. Peterson,4.25,31343.0,37.0,Fiction
The Maze Runner (Book 1),2014.0,Jordan B. Peterson,4.8,37922.0,35.0,Fiction
The Maze Runner (Book 1),2015.0,Jordan B. Peterson,4.6,48567.0,28.0,Fiction
The Maze Runner (Book 1),2016.0,Jordan B. Peterson,4.35,0.0,40.0,Fiction
The Maze Runner (Book 1),2017.0,Jordan B. Peterson,4.25,38968.0,26.0,Fiction
The Maze Runner (Book 1),2018.0,Jordan B. Peterson,5.0,27966.0,26.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2009.0,Jeff Kinney,3.6,64990.0,28.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2010.0,Jeff Kinney,4.1,73780.0,9.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2011.0,Jeff Kinney,3.8,53394.0,30.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2012.0,Jeff Kinney,4.6,112401.0,26.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2013.0,Jeff Kinney,4.3,12295.0,13.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2014.0,Jeff Kinney,4.8,30846.0,7.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2015.0,Jeff Kinney,4.3,26975.0,37.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2016.0,Jeff Kinney,4.65,18517.0,33.5,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2017.0,Jeff Kinney,4.15,16628.0,35.0,Fiction
The Meltdown (Diary Of A Wimpy Kid Book 13),2018.0,Jeff Kinney,4.0,32502.0,9.0,Fiction
The Mueller Report,2010.0,Gary Chapman,4.0,12624.0,44.0,Non Fiction
The Mueller Report,2011.0,Gary Chapman,4.4,161194.0,26.0,Non Fiction
The Mueller Report,2013.0,Gary Chapman,3.75,78843.0,28.0,Non Fiction
The Mueller Report,2014.0,Gary Chapman,4.25,94065.0,26.0,Non Fiction
The Mueller Report,2015.0,Gary Chapman,4.7,28032.0,6.0,Non Fiction
The Mueller Report,2016.0,Gary Chapman,4.65,32874.0,22.5,Non Fiction
The Mueller Report,2017.0,Gary Chapman,4.3,108271.0,22.0,Non Fiction
The Mueller Report,2018.0,Gary Chapman,3.7,35261.0,18.5,Non Fiction
The Mueller Report,2019.0,Gary Chapman,5.0,28566.0,19.0,Non Fiction
The Nightingale: A Novel,2009.0,Kristin Hannah,3.85,49275.0,21.5,Non Fiction
The Nightingale: A Novel,2010.0,Kristin Hannah,4.6,83236.0,15.0,Non Fiction
The Nightingale: A Novel,2011.0,Kristin Hannah,4.7,108925.0,17.5,Non Fiction
The Nightingale: A Novel,2012.0,Kristin Hannah,4.8,48992.0,21.0,Non Fiction
The Nightingale: A Novel,2014.0,Kristin Hannah,3.6,39353.0,12.0,Non Fiction
The Nightingale: A Novel,2015.0,Kristin Hannah,4.3,83182.0,8.0,Non Fiction
The Nightingale: A Novel,2017.0,Kristin Hannah,3.9,31471.0,26.0,Non Fiction
The Nightingale: A Novel,2018.0,Kristin Hannah,4.3,71875.0,30.0,Non Fiction
The Nightingale: A Novel,2019.0,Kristin Hannah,3.5,12998.0,26.0,Non Fiction
The Official Sat Study Guide,2009.0,The College Board,3.9,0.0,44.0,Non Fiction
The Official Sat Study Guide,2010.0,The College Board,4.4,47050.0,38.0,Non Fiction
The Official Sat Study Guide,2011.0,The College Board,4.35,169376.0,26.0,Non Fiction
The Official Sat Study Guide,2012.0,The College Board,4.3,62323.0,11.0,Non Fiction
The Official Sat Study Guide,2013.0,The College Board,4.7,21427.0,33.0,Non Fiction
The Official Sat Study Guide,2014.0,The College Board,4.7,68109.0,21.0,Non Fiction
The Official Sat Study Guide,2015.0,The College Board,4.4,14574.0,19.0,Non Fiction
The Official Sat Study Guide,2016.0,The College Board,4.6,9964.0,24.0,Non Fiction
The Official Sat Study Guide,2018.0,The College Board,3.6,46589.0,10.0,Non Fiction
The Official Sat Study Guide,2019.0,The College Board,4.3,40498.0,28.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2009.0,The College Board,4.3,53595.0,29.5,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2010.0,The College Board,4.1,92578.0,48.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2011.0,The College Board,4.6,98230.0,26.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2012.0,The College Board,4.3,8342.0,37.5,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2013.0,The College Board,4.0,48537.0,24.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2016.0,The College Board,4.55,16449.0,31.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2017.0,The College Board,4.3,53198.0,28.0,Non Fiction
"The Official Sat Study Guide, 2016 Edition (Official Study Guide For The New Sat)",2019.0,The College Board,3.95,60722.0,37.0,Non Fiction
The Paris Wife: A Novel,2009.0,George R.R. Martin,3.6,37447.0,48.0,Fiction
The Paris Wife: A Novel,2010.0,George R.R. Martin,4.7,119204.0,27.0,Fiction
The Paris Wife: A Novel,2011.0,George R.R. Martin,4.1,246767.0,28.0,Fiction
The Paris Wife: A Novel,2012.0,George R.R. Martin,3.95,60851.0,44.5,Fiction
The Paris Wife: A Novel,2013.0,George R.R. Martin,4.3,42184.0,27.0,Fiction
The Paris Wife: A Novel,2014.0,George R.R. Martin,3.75,81172.0,36.5,Fiction
The Paris Wife: A Novel,2017.0,George R.R. Martin,4.5,112220.0,34.0,Fiction
The Paris Wife: A Novel,2018.0,George R.R. Martin,4.7,46450.0,21.0,Fiction
The Paris Wife: A Novel,2019.0,George R.R. Martin,4.3,35388.0,13.0,Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2010.0,Ree Drummond,4.0,0.0,21.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2011.0,Ree Drummond,3.7,83676.0,22.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2012.0,Ree Drummond,4.2,80417.0,35.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2013.0,Ree Drummond,4.5,60848.0,26.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2014.0,Ree Drummond,4.3,30945.0,35.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2015.0,Ree Drummond,4.3,81698.0,30.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2016.0,Ree Drummond,3.8,27781.0,32.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2017.0,Ree Drummond,3.9,41921.0,11.0,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2018.0,Ree Drummond,4.55,123770.0,29.5,Non Fiction
"The Pioneer Woman Cooks: A Year Of Holidays: 140 Step-By-Step Recipes For Simple, Scrumptious Celebrations",2019.0,Ree Drummond,4.25,48788.0,25.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2010.0,Ree Drummond,3.6,57743.0,36.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2011.0,Ree Drummond,3.95,162376.0,26.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2012.0,Ree Drummond,4.9,700.0,39.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2013.0,Ree Drummond,4.9,61191.0,40.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2014.0,Ree Drummond,4.85,7364.0,21.5,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2015.0,Ree Drummond,3.5,8052.0,26.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2016.0,Ree Drummond,4.2,52868.0,47.5,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2017.0,Ree Drummond,4.6,24007.0,46.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2018.0,Ree Drummond,3.8,19915.0,34.0,Non Fiction
"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-Minute Meals, And Other Delicious Ways To Solveâ€¦",2019.0,Ree Drummond,4.35,42725.0,23.5,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2009.0,Ree Drummond,4.55,0.0,22.5,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2010.0,Ree Drummond,4.15,50798.0,22.5,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2011.0,Ree Drummond,4.4,133673.0,27.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2012.0,Ree Drummond,4.8,2876.0,21.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2013.0,Ree Drummond,3.6,33712.0,8.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2014.0,Ree Drummond,4.5,8930.0,25.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2015.0,Ree Drummond,4.3,12739.0,29.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2016.0,Ree Drummond,4.75,66221.0,17.5,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2018.0,Ree Drummond,4.3,14099.0,44.0,Non Fiction
The Pioneer Woman Cooks: Food From My Frontier,2019.0,Ree Drummond,4.0,38482.0,21.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2009.0,Dr. Steven R Gundry Md,4.1,91746.0,27.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2010.0,Dr. Steven R Gundry Md,4.75,136193.0,20.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2011.0,Dr. Steven R Gundry Md,4.5,195679.0,43.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2012.0,Dr. Steven R Gundry Md,4.6,1891.0,26.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2013.0,Dr. Steven R Gundry Md,3.7,96035.0,25.5,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2014.0,Dr. Steven R Gundry Md,4.0,44495.0,10.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2015.0,Dr. Steven R Gundry Md,3.8,95397.0,37.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2016.0,Dr. Steven R Gundry Md,4.0,83231.0,26.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2017.0,Dr. Steven R Gundry Md,3.95,59249.0,19.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2018.0,Dr. Steven R Gundry Md,4.5,24020.0,25.0,Non Fiction
"The Plant Paradox Cookbook: 100 Delicious Recipes To Help You Lose Weight, Heal Your Gut, And Live Lectin-Free",2019.0,Dr. Steven R Gundry Md,4.7,79570.0,14.0,Non Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2009.0,Dr. Steven R Gundry Md,4.25,83720.0,43.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2011.0,Dr. Steven R Gundry Md,4.65,57616.0,29.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2013.0,Dr. Steven R Gundry Md,4.5,0.0,29.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2014.0,Dr. Steven R Gundry Md,4.6,0.0,31.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2015.0,Dr. Steven R Gundry Md,3.6,0.0,47.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2017.0,Dr. Steven R Gundry Md,4.4,46678.0,45.5,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2018.0,Dr. Steven R Gundry Md,4.35,108208.0,17.0,Fiction
"The Plant Paradox: The Hidden Dangers In ""Healthy"" Foods That Cause Disease And Weight Gain",2019.0,Dr. Steven R Gundry Md,4.4,112527.0,28.0,Fiction
The Pout-Pout Fish,2009.0,Deborah Diesen,4.6,28934.0,22.0,Non Fiction
The Pout-Pout Fish,2010.0,Deborah Diesen,4.0,55734.0,16.0,Non Fiction
The Pout-Pout Fish,2011.0,Deborah Diesen,4.3,173546.0,26.0,Non Fiction
The Pout-Pout Fish,2012.0,Deborah Diesen,4.3,40020.0,25.0,Non Fiction
The Pout-Pout Fish,2014.0,Deborah Diesen,3.8,44740.0,43.5,Non Fiction
The Pout-Pout Fish,2015.0,Deborah Diesen,4.5,54782.0,24.0,Non Fiction
The Pout-Pout Fish,2016.0,Deborah Diesen,3.8,112961.0,36.0,Non Fiction
The Pout-Pout Fish,2017.0,Deborah Diesen,4.8,89318.0,26.0,Non Fiction
The Pout-Pout Fish,2018.0,Deborah Diesen,4.35,36750.0,36.0,Non Fiction
The Pout-Pout Fish,2019.0,Deborah Diesen,4.2,5138.0,39.0,Non Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2011.0,Charles Duhigg,4.0,257218.0,24.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2012.0,Charles Duhigg,4.4,121293.0,38.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2013.0,Charles Duhigg,4.4,40767.0,26.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2014.0,Charles Duhigg,4.4,63813.0,22.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2015.0,Charles Duhigg,4.3,41303.0,29.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2016.0,Charles Duhigg,3.95,84893.0,21.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2017.0,Charles Duhigg,4.3,70793.0,24.5,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2018.0,Charles Duhigg,4.4,116246.0,7.0,Fiction
The Power Of Habit: Why We Do What We Do In Life And Business,2019.0,Charles Duhigg,4.8,80133.0,23.0,Fiction
The President Is Missing: A Novel,2009.0,James Patterson,4.35,47967.0,16.0,Fiction
The President Is Missing: A Novel,2010.0,James Patterson,4.3,864.0,21.0,Fiction
The President Is Missing: A Novel,2011.0,James Patterson,4.3,202195.0,26.0,Fiction
The President Is Missing: A Novel,2012.0,James Patterson,3.95,65396.0,22.5,Fiction
The President Is Missing: A Novel,2014.0,James Patterson,4.7,41556.0,20.0,Fiction
The President Is Missing: A Novel,2015.0,James Patterson,3.7,49036.0,23.0,Fiction
The President Is Missing: A Novel,2016.0,James Patterson,4.4,8440.0,6.0,Fiction
The President Is Missing: A Novel,2017.0,James Patterson,3.8,70917.0,31.0,Fiction
The President Is Missing: A Novel,2018.0,James Patterson,4.25,0.0,22.5,Fiction
The President Is Missing: A Novel,2019.0,James Patterson,4.25,33785.0,30.5,Fiction
The Racketeer,2009.0,Paula Mclain,4.3,0.0,12.0,Non Fiction
The Racketeer,2010.0,Paula Mclain,4.0,7065.0,25.0,Non Fiction
The Racketeer,2011.0,Paula Mclain,4.5,114916.0,26.0,Non Fiction
The Racketeer,2012.0,Paula Mclain,4.7,46040.0,13.0,Non Fiction
The Racketeer,2013.0,Paula Mclain,4.7,16323.0,30.0,Non Fiction
The Racketeer,2014.0,Paula Mclain,4.3,101107.0,21.0,Non Fiction
The Racketeer,2015.0,Paula Mclain,3.8,10551.0,30.5,Non Fiction
The Racketeer,2016.0,Paula Mclain,4.2,135653.0,39.5,Non Fiction
The Racketeer,2017.0,Paula Mclain,4.0,80318.0,18.0,Non Fiction
The Racketeer,2018.0,Paula Mclain,3.8,5171.0,32.0,Non Fiction
The Racketeer,2019.0,Paula Mclain,3.7,102023.0,23.0,Non Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2009.0,Rick Riordan,3.8,39589.0,24.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2010.0,Rick Riordan,4.05,33994.0,31.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2011.0,Rick Riordan,4.15,57089.0,12.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2012.0,Rick Riordan,4.0,68255.0,37.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2013.0,Rick Riordan,4.3,168982.0,26.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2015.0,Rick Riordan,4.4,37236.0,21.5,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2016.0,Rick Riordan,3.6,43929.0,24.5,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2017.0,Rick Riordan,4.5,22254.0,24.0,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2018.0,Rick Riordan,4.55,73196.0,27.5,Fiction
"The Red Pyramid (The Kane Chronicles, Book 1)",2019.0,Rick Riordan,5.0,48963.0,25.0,Fiction
"The Road To Serfdom: Text And Documents--The Definitive Edition (The Collected Works Of F. A. Hayek, Volume 2)",2009.0,F. A. Hayek,4.3,102860.0,28.0,Fiction
"The Road To Serfdom: Text And Documents--The Definitive Edition (The Collected Works Of F. A. Hayek, Volume 2)",2010.0,F. A. Hayek,4.9,20631.0,18.5,Fiction
"The Road To Serfdom: Text And Documents--The Definitive Edition (The Collected Works Of F. A. Hayek, Volume 2)",2011.0,F. A. Hayek,4.75,2386.0,24.0,Fiction
"The Road To Serfdom: Text And Documents--The Definitive Edition (The Collected Works Of F. A. Hayek, Volume 2)",2012.0,F. A. Hayek,4.5,99305.0,34.0,Fiction
"The Road To Serfdom: Text And Documents--The Definitive Edition (The Collected Works Of F. A. Hayek, Volume 2)",2013.0,F. A. Hayek,4.6,21317.0,41.0,Fiction
